timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
1689140535455800900,-11.0,15.0,-13.0,-4.0,-2.0,-3.0,0.0,0.0,,,,,,,,,,,,
1689140535465795700,8.0,-63.0,1.0,4.0,0.0,-1.0,1.0,-15.0,,,,,,,,,,,,
1689140535466795300,-11.0,-2.0,0.0,-2.0,3.0,-1.0,-3.0,-14.0,,,,,,,,,,,,
1689140535471791600,10.0,32.0,12.0,-6.0,-4.0,-3.0,-6.0,-16.0,,,,,,,,,,,,
1689140535473793100,-18.0,-9.0,-10.0,6.0,1.0,2.0,1.0,10.0,,,,,,,,,,,,
1689140535487783500,-12.0,-2.0,-13.0,-17.0,-5.0,-7.0,-10.0,2.0,,,,,,,,,,,,
1689140535490782000,15.0,-16.0,3.0,4.0,-1.0,-7.0,-10.0,-76.0,,,,,,,,,,,,
1689140535494779300,8.0,-21.0,-34.0,-8.0,2.0,14.0,5.0,40.0,,,,,,,,,,,,
1689140535496778100,1.0,-18.0,26.0,5.0,0.0,-5.0,-2.0,-16.0,,,,,,,,,,,,
1689140535510769400,11.0,-6.0,0.0,8.0,4.0,4.0,-1.0,23.0,,,,,,,,,,,,
1689140535512768800,-17.0,10.0,-21.0,-1.0,-4.0,-5.0,-6.0,4.0,,,,,,,,,,,,
1689140535514768000,-33.0,-6.0,5.0,-4.0,-4.0,-7.0,3.0,8.0,,,,,,,,,,,,
1689140535515767900,16.0,-41.0,-1.0,2.0,3.0,-1.0,-6.0,-7.0,,,,,,,,,,,,
1689140535525761200,10.0,-3.0,-5.0,4.0,0.0,-1.0,0.0,-9.0,,,,,,,,,,,,
1689140535526760500,-8.0,24.0,24.0,2.0,-1.0,2.0,-2.0,-18.0,,,,,,,,,,,,
1689140535534756600,-9.0,10.0,-15.0,-5.0,-2.0,-3.0,2.0,0.0,,,,,,,,,,,,
1689140535536755600,-17.0,-37.0,-17.0,-2.0,-1.0,-1.0,8.0,84.0,,,,,,,,,,,,
1689140535548748200,4.0,7.0,10.0,1.0,0.0,-1.0,-15.0,-67.0,,,,,,,,,,,,
1689140535549747900,-1.0,-5.0,-24.0,-5.0,-5.0,-3.0,-4.0,46.0,,,,,,,,,,,,
1689140535554744200,-5.0,-12.0,18.0,6.0,2.0,-4.0,-1.0,6.0,,,,,,,,,,,,
1689140535555746100,10.0,13.0,0.0,-8.0,-2.0,5.0,7.0,8.0,,,,,,,,,,,,
1689140535570735200,2.0,6.0,-7.0,4.0,3.0,2.0,4.0,41.0,,,,,,,,,,,,
1689140535572733700,15.0,-6.0,-10.0,-6.0,0.0,4.0,-2.0,-25.0,,,,,,,,,,,,
1689140535573737100,16.0,15.0,15.0,-5.0,-2.0,-6.0,-17.0,-45.0,,,,,,,,,,,,
1689140535575735900,15.0,35.0,18.0,19.0,5.0,12.0,-2.0,-8.0,,,,,,,,,,,,
1689140535585726900,-22.0,-92.0,-42.0,-30.0,-4.0,-1.0,-1.0,1.0,,,,,,,,,,,,
1689140535586727600,3.0,12.0,16.0,6.0,2.0,0.0,-1.0,-2.0,,,,,,,,,,,,
1689140535592722400,-18.0,-14.0,-18.0,-5.0,-1.0,-3.0,8.0,-3.0,,,,,,,,,,,,
1689140535593723900,10.0,-26.0,5.0,7.0,1.0,-6.0,-8.0,11.0,,,,,,,,,,,,
1689140535607570300,13.0,18.0,1.0,7.0,-3.0,-2.0,0.0,14.0,,,,,,,,,,,,
1689140535609574900,2.0,6.0,0.0,-3.0,0.0,-1.0,-9.0,-12.0,,,,,,,,,,,,
1689140535614557900,13.0,-2.0,29.0,2.0,-1.0,-2.0,-8.0,-19.0,,,,,,,,,,,,
1689140535615560600,-27.0,-19.0,-9.0,-8.0,-1.0,-3.0,1.0,-17.0,,,,,,,,,,,,
1689140535631551600,2.0,27.0,-21.0,-2.0,-2.0,-2.0,3.0,-10.0,,,,,,,,,,,,
1689140535632550500,-13.0,-10.0,20.0,2.0,1.0,-3.0,5.0,9.0,,,,,,,,,,,,
1689140535634549800,9.0,-11.0,-7.0,8.0,3.0,2.0,2.0,65.0,,,,,,,,,,,,
1689140535635548700,8.0,7.0,6.0,-5.0,-6.0,-5.0,-11.0,-83.0,,,,,,,,,,,,
1689140535645544800,-18.0,0.0,-2.0,1.0,-2.0,-1.0,-1.0,-32.0,,,,,,,,,,,,
1689140535646541000,16.0,1.0,-8.0,-2.0,0.0,3.0,5.0,6.0,,,,,,,,,,,,
1689140535661531600,4.0,28.0,0.0,5.0,-1.0,0.0,-1.0,-5.0,,,,,,,,,,,,
1689140535662531000,-18.0,-29.0,-4.0,-14.0,-5.0,-4.0,2.0,19.0,,,,,,,,,,,,
1689140535675524200,0.0,-2.0,3.0,22.0,4.0,1.0,0.0,-12.0,,,,,,,,,,,,
1689140535676524600,8.0,-7.0,-15.0,-46.0,-11.0,-4.0,-2.0,-12.0,,,,,,,,,,,,
1689140535683519000,-10.0,-4.0,4.0,6.0,0.0,5.0,5.0,39.0,,,,,,,,,,,,
1689140535685520500,1.0,8.0,-5.0,-1.0,-2.0,-3.0,-1.0,-38.0,,,,,,,,,,,,
1689140535691516200,3.0,6.0,-16.0,-4.0,0.0,-3.0,-2.0,-20.0,,,,,,,,,,,,
1689140535692516200,-26.0,5.0,10.0,17.0,-1.0,2.0,2.0,33.0,,,,,,,,,,,,
1689140535694515200,-12.0,-32.0,39.0,0.0,0.0,-1.0,-4.0,-76.0,,,,,,,,,,,,
1689140535695511700,-6.0,10.0,-8.0,-5.0,2.0,0.0,2.0,9.0,,,,,,,,,,,,
1689140535705505700,11.0,5.0,32.0,4.0,0.0,3.0,1.0,7.0,,,,,,,,,,,,
1689140535706505700,-9.0,21.0,-14.0,1.0,-4.0,-5.0,-7.0,-48.0,,,,,,,,,,,,
1689140535712501700,4.0,-17.0,-24.0,-10.0,-1.0,-2.0,-1.0,36.0,,,,,,,,,,,,
1689140535713502600,9.0,1.0,-5.0,5.0,-1.0,0.0,4.0,52.0,,,,,,,,,,,,
1689140535728494200,-20.0,14.0,-1.0,-3.0,-1.0,-4.0,-3.0,-50.0,,,,,,,,,,,,
1689140535729493400,-28.0,-23.0,7.0,5.0,4.0,2.0,0.0,-10.0,,,,,,,,,,,,
1689140535734489700,14.0,40.0,0.0,-2.0,-3.0,-3.0,4.0,18.0,,,,,,,,,,,,
1689140535736489000,-1.0,-15.0,5.0,-2.0,-1.0,-2.0,-2.0,-8.0,,,,,,,,,,,,
1689140535751481100,-2.0,0.0,-5.0,-2.0,-3.0,-3.0,-1.0,7.0,,,,,,,,,,,,
1689140535752479800,-3.0,6.0,4.0,0.0,-3.0,-2.0,-2.0,-2.0,,,,,,,,,,,,
1689140535754480000,-3.0,-12.0,-25.0,0.0,2.0,1.0,3.0,11.0,,,,,,,,,,,,
1689140535755479000,-12.0,26.0,27.0,6.0,0.0,0.0,5.0,18.0,,,,,,,,,,,,
1689140535765473800,22.0,13.0,7.0,-1.0,0.0,3.0,-4.0,-5.0,,,,,,,,,,,,
1689140535766473400,-8.0,-16.0,-5.0,3.0,2.0,-1.0,0.0,2.0,,,,,,,,,,,,
1689140535772467600,5.0,3.0,-7.0,-3.0,-2.0,0.0,2.0,21.0,,,,,,,,,,,,
1689140535773470300,13.0,-13.0,-17.0,-5.0,-2.0,-2.0,-1.0,10.0,,,,,,,,,,,,
1689140535789460400,-9.0,29.0,11.0,-1.0,-2.0,0.0,3.0,9.0,,,,,,,,,,,,
1689140535791460700,3.0,2.0,1.0,6.0,9.0,3.0,1.0,-2.0,,,,,,,,,,,,
1689140535794455600,-6.0,-16.0,9.0,-4.0,-3.0,-3.0,0.0,-19.0,,,,,,,,,,,,
1689140535795458500,-17.0,8.0,3.0,3.0,3.0,3.0,-8.0,-9.0,,,,,,,,,,,,
1689140535811445200,16.0,17.0,-21.0,-1.0,-1.0,-1.0,1.0,-3.0,,,,,,,,,,,,
1689140535812467300,17.0,17.0,38.0,-2.0,-4.0,-3.0,-2.0,11.0,,,,,,,,,,,,
1689140535814447000,-3.0,-9.0,0.0,0.0,2.0,-3.0,-3.0,-37.0,,,,,,,,,,,,
1689140535815446200,-29.0,-13.0,5.0,2.0,-2.0,-3.0,-3.0,17.0,,,,,,,,,,,,
1689140535833433600,41.0,-4.0,10.0,-1.0,-1.0,-3.0,-2.0,37.0,,,,,,,,,,,,
1689140535836432600,-12.0,-48.0,-22.0,-2.0,-1.0,0.0,-4.0,-36.0,,,,,,,,,,,,
1689140535838431700,-8.0,14.0,-8.0,-2.0,1.0,2.0,1.0,10.0,,,,,,,,,,,,
1689140535839429700,-3.0,-16.0,-1.0,-2.0,-4.0,-4.0,1.0,-15.0,,,,,,,,,,,,
1689140535848425900,-8.0,-9.0,-10.0,-10.0,-1.0,-1.0,-1.0,-7.0,,,,,,,,,,,,
1689140535849423400,-2.0,13.0,-7.0,1.0,0.0,-1.0,4.0,18.0,,,,,,,,,,,,
1689140535854438900,-5.0,-16.0,7.0,7.0,-1.0,1.0,-3.0,-6.0,,,,,,,,,,,,
1689140535856420800,11.0,6.0,-16.0,-6.0,-3.0,-5.0,-2.0,6.0,,,,,,,,,,,,
1689140535878429100,-15.0,3.0,16.0,2.0,0.0,1.0,0.0,-1.0,,,,,,,,,,,,
1689140535880407600,8.0,-27.0,-19.0,1.0,2.0,2.0,-6.0,-75.0,,,,,,,,,,,,
1689140535881427500,51.0,0.0,-4.0,-1.0,-3.0,-3.0,1.0,24.0,,,,,,,,,,,,
1689140535883404900,6.0,19.0,5.0,-1.0,-1.0,-1.0,3.0,16.0,,,,,,,,,,,,
1689140535884425500,4.0,3.0,2.0,1.0,0.0,-2.0,-1.0,-5.0,,,,,,,,,,,,
1689140535886405600,-7.0,6.0,-4.0,-5.0,-2.0,0.0,3.0,3.0,,,,,,,,,,,,
1689140535893399600,-14.0,5.0,8.0,4.0,1.0,1.0,0.0,13.0,,,,,,,,,,,,
1689140535895398400,6.0,2.0,-17.0,-4.0,-1.0,-3.0,-4.0,-27.0,,,,,,,,,,,,
1689140535908392600,-34.0,-24.0,52.0,1.0,0.0,1.0,1.0,-74.0,,,,,,,,,,,,
1689140535909392200,31.0,-31.0,-12.0,1.0,-1.0,-1.0,-6.0,-26.0,,,,,,,,,,,,
1689140535914408400,-11.0,-10.0,-34.0,-9.0,-3.0,-1.0,-1.0,21.0,,,,,,,,,,,,
1689140535915389000,-8.0,7.0,19.0,8.0,7.0,3.0,3.0,18.0,,,,,,,,,,,,
1689140535931377000,-10.0,12.0,-8.0,3.0,-1.0,-1.0,0.0,27.0,,,,,,,,,,,,
1689140535932379100,-2.0,26.0,-7.0,-8.0,-7.0,-11.0,-2.0,8.0,,,,,,,,,,,,
1689140535934377900,-1.0,6.0,21.0,6.0,3.0,7.0,4.0,7.0,,,,,,,,,,,,
1689140535936374600,10.0,-5.0,25.0,-1.0,-3.0,1.0,3.0,14.0,,,,,,,,,,,,
1689140535945371800,16.0,-10.0,-19.0,6.0,-2.0,1.0,3.0,49.0,,,,,,,,,,,,
1689140535946390100,-3.0,7.0,3.0,-1.0,3.0,-2.0,2.0,76.0,,,,,,,,,,,,
1689140535953364300,-11.0,17.0,-10.0,-6.0,-7.0,-4.0,-3.0,4.0,,,,,,,,,,,,
1689140535954386500,6.0,-3.0,0.0,21.0,6.0,4.0,-3.0,-17.0,,,,,,,,,,,,
1689140535968354900,-15.0,0.0,-4.0,-29.0,-5.0,-2.0,-1.0,-4.0,,,,,,,,,,,,
1689140535969355400,-14.0,-13.0,-26.0,-5.0,0.0,2.0,4.0,44.0,,,,,,,,,,,,
1689140535974353700,-8.0,25.0,11.0,0.0,-4.0,-5.0,-6.0,44.0,,,,,,,,,,,,
1689140535976353300,-7.0,-2.0,-12.0,0.0,1.0,-2.0,-3.0,-24.0,,,,,,,,,,,,
1689140535991342100,15.0,-19.0,-9.0,3.0,0.0,-1.0,0.0,25.0,,,,,,,,,,,,
1689140535993341800,-9.0,22.0,30.0,9.0,-1.0,4.0,4.0,5.0,,,,,,,,,,,,
1689140535995341700,4.0,-31.0,-4.0,-2.0,6.0,5.0,-1.0,-37.0,,,,,,,,,,,,
1689140535996347200,9.0,21.0,-7.0,-5.0,-4.0,-4.0,-2.0,-4.0,,,,,,,,,,,,
1689140536005337600,-4.0,-11.0,-30.0,-23.0,-6.0,-4.0,-4.0,-4.0,,,,,,,,,,,,
1689140536006334200,-11.0,9.0,-3.0,-5.0,-4.0,-1.0,2.0,-6.0,,,,,,,,,,,,
1689140536015350500,-7.0,-16.0,6.0,7.0,6.0,0.0,0.0,14.0,,,,,,,,,,,,
1689140536017327300,8.0,3.0,-7.0,2.0,-1.0,2.0,-3.0,-29.0,,,,,,,,,,,,
1689140536028323400,-4.0,13.0,-1.0,4.0,2.0,3.0,2.0,-34.0,,,,,,,,,,,,
1689140536029321200,-7.0,-30.0,0.0,1.0,-1.0,-2.0,-1.0,8.0,,,,,,,,,,,,
1689140536034340000,8.0,-12.0,-2.0,-5.0,-4.0,-3.0,-3.0,-15.0,,,,,,,,,,,,
1689140536036318000,-14.0,-34.0,-12.0,-6.0,0.0,1.0,1.0,-14.0,,,,,,,,,,,,
1689140536051308000,-3.0,23.0,4.0,7.0,2.0,0.0,0.0,9.0,,,,,,,,,,,,
1689140536053308600,16.0,92.0,14.0,-2.0,0.0,-1.0,0.0,-4.0,,,,,,,,,,,,
1689140536054328300,-10.0,-35.0,16.0,9.0,2.0,2.0,0.0,-22.0,,,,,,,,,,,,
1689140536055328000,-12.0,-41.0,-14.0,-20.0,-8.0,-6.0,-2.0,37.0,,,,,,,,,,,,
1689140536064316600,-22.0,-11.0,7.0,4.0,-5.0,-4.0,-1.0,-3.0,,,,,,,,,,,,
1689140536066302100,50.0,-3.0,3.0,10.0,7.0,5.0,-1.0,11.0,,,,,,,,,,,,
1689140536073297600,-5.0,-23.0,-13.0,-6.0,-1.0,1.0,3.0,-1.0,,,,,,,,,,,,
1689140536075294000,13.0,43.0,22.0,-2.0,3.0,1.0,-1.0,16.0,,,,,,,,,,,,
1689140536089308600,-5.0,-42.0,-27.0,3.0,1.0,2.0,2.0,8.0,,,,,,,,,,,,
1689140536091305400,-6.0,-17.0,6.0,-9.0,-4.0,1.0,-2.0,-6.0,,,,,,,,,,,,
1689140536095283000,-5.0,17.0,-1.0,0.0,-4.0,-1.0,0.0,-15.0,,,,,,,,,,,,
1689140536096283400,5.0,-2.0,0.0,12.0,2.0,0.0,-1.0,-4.0,,,,,,,,,,,,
1689140536111273100,-5.0,7.0,7.0,-14.0,1.0,1.0,-1.0,-39.0,,,,,,,,,,,,
1689140536112274300,-12.0,-12.0,-1.0,5.0,-1.0,0.0,-2.0,4.0,,,,,,,,,,,,
1689140536114274600,3.0,11.0,-5.0,-2.0,3.0,-1.0,3.0,-6.0,,,,,,,,,,,,
1689140536115283100,-19.0,21.0,-5.0,-3.0,-4.0,0.0,5.0,34.0,,,,,,,,,,,,
1689140536124288100,16.0,21.0,11.0,13.0,2.0,-1.0,-4.0,46.0,,,,,,,,,,,,
1689140536126266700,-9.0,-26.0,-13.0,-2.0,0.0,1.0,1.0,-16.0,,,,,,,,,,,,
1689140536141256400,-3.0,14.0,-14.0,-12.0,-7.0,-4.0,1.0,13.0,,,,,,,,,,,,
1689140536142257000,3.0,14.0,8.0,-5.0,-1.0,1.0,2.0,-6.0,,,,,,,,,,,,
1689140536148253100,-3.0,-21.0,4.0,5.0,-1.0,-2.0,1.0,-1.0,,,,,,,,,,,,
1689140536149274900,19.0,3.0,12.0,-6.0,2.0,-3.0,-3.0,-7.0,,,,,,,,,,,,
1689140536159248700,7.0,6.0,1.0,16.0,-2.0,0.0,-3.0,-1.0,,,,,,,,,,,,
1689140536160262800,2.0,-18.0,-8.0,-1.0,2.0,2.0,0.0,-1.0,,,,,,,,,,,,
1689140536171239100,6.0,8.0,-55.0,-38.0,-5.0,-1.0,-3.0,-18.0,,,,,,,,,,,,
1689140536173240800,22.0,4.0,41.0,15.0,-2.0,-2.0,0.0,9.0,,,,,,,,,,,,
1689140536175236700,-10.0,-37.0,-25.0,-13.0,-1.0,1.0,1.0,-8.0,,,,,,,,,,,,
1689140536176238600,11.0,9.0,10.0,4.0,0.0,-2.0,-5.0,8.0,,,,,,,,,,,,
1689140536185230700,-7.0,-3.0,1.0,12.0,0.0,-1.0,-1.0,-8.0,,,,,,,,,,,,
1689140536186230600,-12.0,-1.0,-8.0,-2.0,-3.0,-2.0,4.0,43.0,,,,,,,,,,,,
1689140536193226000,0.0,-10.0,6.0,-2.0,-2.0,-2.0,-8.0,-51.0,,,,,,,,,,,,
1689140536195247200,3.0,7.0,2.0,0.0,1.0,2.0,-3.0,-7.0,,,,,,,,,,,,
1689140536208217800,18.0,-18.0,6.0,6.0,2.0,-1.0,-1.0,8.0,,,,,,,,,,,,
1689140536209222800,-12.0,34.0,-20.0,-7.0,-3.0,-2.0,7.0,33.0,,,,,,,,,,,,
1689140536215214900,3.0,5.0,32.0,0.0,-5.0,-4.0,-2.0,9.0,,,,,,,,,,,,
1689140536216213000,6.0,21.0,-12.0,-6.0,-2.0,-3.0,-1.0,37.0,,,,,,,,,,,,
1689140536231204500,-11.0,11.0,22.0,19.0,4.0,0.0,0.0,-29.0,,,,,,,,,,,,
1689140536234203600,-4.0,-8.0,-24.0,-24.0,3.0,3.0,0.0,-42.0,,,,,,,,,,,,
1689140536235204200,-5.0,47.0,13.0,1.0,-2.0,0.0,3.0,10.0,,,,,,,,,,,,
1689140536237204400,-1.0,-15.0,0.0,6.0,3.0,6.0,2.0,27.0,,,,,,,,,,,,
1689140536245196500,0.0,12.0,7.0,14.0,1.0,0.0,-1.0,13.0,,,,,,,,,,,,
1689140536246198800,-39.0,-40.0,-24.0,5.0,2.0,2.0,-4.0,-12.0,,,,,,,,,,,,
1689140536254191000,8.0,15.0,42.0,3.0,3.0,0.0,0.0,-13.0,,,,,,,,,,,,
1689140536255191500,-22.0,1.0,-21.0,-10.0,-6.0,-9.0,-8.0,-7.0,,,,,,,,,,,,
1689140536268183800,-1.0,0.0,3.0,9.0,7.0,0.0,-4.0,-6.0,,,,,,,,,,,,
1689140536270204900,-2.0,-4.0,2.0,2.0,-2.0,1.0,-3.0,-17.0,,,,,,,,,,,,
1689140536275179200,-3.0,-31.0,-21.0,-6.0,2.0,3.0,-2.0,7.0,,,,,,,,,,,,
1689140536276179200,1.0,20.0,14.0,8.0,-3.0,-5.0,-3.0,-19.0,,,,,,,,,,,,
1689140536290170700,-16.0,-18.0,1.0,-4.0,-2.0,-5.0,2.0,2.0,,,,,,,,,,,,
1689140536292170100,0.0,-18.0,-15.0,3.0,-3.0,7.0,1.0,-10.0,,,,,,,,,,,,
1689140536302164500,13.0,18.0,6.0,3.0,4.0,-4.0,-7.0,-2.0,,,,,,,,,,,,
1689140536304163200,4.0,-40.0,-7.0,9.0,4.0,4.0,10.0,30.0,,,,,,,,,,,,
1689140536306162800,1.0,34.0,-7.0,-32.0,-18.0,-11.0,-3.0,-7.0,,,,,,,,,,,,
1689140536307161800,3.0,5.0,12.0,3.0,-8.0,0.0,4.0,9.0,,,,,,,,,,,,
1689140536313157200,-8.0,-59.0,-56.0,-25.0,-3.0,-7.0,-7.0,0.0,,,,,,,,,,,,
1689140536315156900,1.0,10.0,21.0,4.0,-7.0,-3.0,3.0,-7.0,,,,,,,,,,,,
1689140536328149600,10.0,21.0,9.0,0.0,20.0,14.0,-6.0,5.0,,,,,,,,,,,,
1689140536329149500,4.0,25.0,29.0,36.0,26.0,15.0,0.0,0.0,,,,,,,,,,,,
1689140536342141000,-13.0,-37.0,-29.0,6.0,4.0,4.0,3.0,2.0,,,,,,,,,,,,
1689140536344140600,3.0,22.0,4.0,25.0,-18.0,-16.0,-1.0,-19.0,,,,,,,,,,,,
1689140536351137100,8.0,-53.0,-25.0,-62.0,-2.0,9.0,2.0,30.0,,,,,,,,,,,,
1689140536353135200,-9.0,18.0,10.0,2.0,-18.0,-27.0,-14.0,-26.0,,,,,,,,,,,,
1689140536357131700,-25.0,42.0,5.0,-23.0,-6.0,11.0,6.0,5.0,,,,,,,,,,,,
1689140536359131800,4.0,-26.0,-17.0,9.0,2.0,3.0,-11.0,-17.0,,,,,,,,,,,,
1689140536365128500,2.0,-50.0,-4.0,-14.0,-36.0,-25.0,0.0,2.0,,,,,,,,,,,,
1689140536366129300,3.0,41.0,19.0,15.0,9.0,14.0,5.0,9.0,,,,,,,,,,,,
1689140536382117900,-6.0,-37.0,-6.0,8.0,5.0,3.0,5.0,-3.0,,,,,,,,,,,,
1689140536384119700,-8.0,2.0,-4.0,-10.0,6.0,4.0,-4.0,-11.0,,,,,,,,,,,,
1689140536388114800,-4.0,50.0,19.0,22.0,-9.0,-7.0,0.0,-5.0,,,,,,,,,,,,
1689140536390113300,10.0,-45.0,-25.0,-42.0,-1.0,-1.0,-4.0,13.0,,,,,,,,,,,,
1689140536395112200,7.0,19.0,12.0,8.0,-15.0,-10.0,0.0,-3.0,,,,,,,,,,,,
1689140536396116000,2.0,-23.0,-11.0,-19.0,-11.0,-7.0,2.0,-6.0,,,,,,,,,,,,
1689140536410102300,0.0,-8.0,-16.0,13.0,11.0,7.0,3.0,1.0,,,,,,,,,,,,
1689140536412100800,-3.0,-9.0,3.0,-9.0,-15.0,-15.0,-3.0,-7.0,,,,,,,,,,,,
1689140536417097800,7.0,37.0,15.0,13.0,11.0,7.0,3.0,7.0,,,,,,,,,,,,
1689140536418100000,-9.0,6.0,-6.0,-9.0,7.0,5.0,-1.0,-38.0,,,,,,,,,,,,
1689140536434091500,-5.0,-31.0,6.0,10.0,11.0,9.0,2.0,-15.0,,,,,,,,,,,,
1689140536435090800,5.0,-10.0,-12.0,1.0,0.0,0.0,5.0,24.0,,,,,,,,,,,,
1689140536437088100,9.0,17.0,7.0,1.0,-6.0,-12.0,-4.0,3.0,,,,,,,,,,,,
1689140536439088300,2.0,1.0,2.0,-10.0,7.0,5.0,5.0,6.0,,,,,,,,,,,,
1689140536448080200,0.0,-9.0,-1.0,12.0,6.0,0.0,-3.0,-12.0,,,,,,,,,,,,
1689140536450079200,0.0,7.0,2.0,-1.0,-2.0,-8.0,0.0,-2.0,,,,,,,,,,,,
1689140536458077800,2.0,6.0,-7.0,-6.0,-7.0,-2.0,-1.0,3.0,,,,,,,,,,,,
1689140536459096600,0.0,-12.0,3.0,-2.0,0.0,-3.0,2.0,1.0,,,,,,,,,,,,
1689140536471068100,-3.0,9.0,15.0,10.0,6.0,6.0,2.0,12.0,,,,,,,,,,,,
1689140536473066100,-4.0,9.0,6.0,-2.0,-10.0,-5.0,-4.0,-2.0,,,,,,,,,,,,
1689140536477078200,-1.0,13.0,-23.0,-9.0,14.0,4.0,-2.0,-4.0,,,,,,,,,,,,
1689140536479065200,-1.0,-15.0,1.0,-1.0,-1.0,-1.0,-4.0,-4.0,,,,,,,,,,,,
1689140536494053600,0.0,11.0,33.0,3.0,-2.0,-2.0,2.0,2.0,,,,,,,,,,,,
1689140536495055900,-3.0,3.0,6.0,1.0,-3.0,-2.0,-2.0,-1.0,,,,,,,,,,,,
1689140536497055100,-17.0,-12.0,3.0,-3.0,-7.0,-1.0,0.0,-42.0,,,,,,,,,,,,
1689140536498052000,-4.0,4.0,-11.0,2.0,3.0,-2.0,2.0,-2.0,,,,,,,,,,,,
1689140536508046400,1.0,16.0,1.0,0.0,1.0,-3.0,-6.0,1.0,,,,,,,,,,,,
1689140536509046300,-7.0,-27.0,-20.0,3.0,4.0,2.0,-2.0,14.0,,,,,,,,,,,,
1689140536515044400,23.0,1.0,6.0,13.0,5.0,2.0,0.0,-6.0,,,,,,,,,,,,
1689140536516042700,-12.0,47.0,-1.0,3.0,7.0,3.0,1.0,0.0,,,,,,,,,,,,
1689140536534032600,2.0,-31.0,-4.0,-23.0,-6.0,-7.0,-1.0,-6.0,,,,,,,,,,,,
1689140536535033500,-5.0,-11.0,-13.0,-18.0,-4.0,3.0,0.0,-5.0,,,,,,,,,,,,
1689140536537029200,-7.0,-6.0,-43.0,6.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,
1689140536538030600,0.0,8.0,57.0,23.0,6.0,-1.0,-4.0,-3.0,,,,,,,,,,,,
1689140536554021700,-5.0,4.0,7.0,19.0,-2.0,-2.0,-2.0,-2.0,,,,,,,,,,,,
1689140536555021800,12.0,7.0,15.0,18.0,4.0,2.0,5.0,-16.0,,,,,,,,,,,,
1689140536556021100,29.0,0.0,-23.0,-64.0,-14.0,-3.0,0.0,20.0,,,,,,,,,,,,
1689140536557020200,6.0,-1.0,-29.0,-19.0,-3.0,2.0,0.0,0.0,,,,,,,,,,,,
1689140536568014700,4.0,-28.0,-23.0,-2.0,-3.0,-3.0,-4.0,2.0,,,,,,,,,,,,
1689140536569012000,-3.0,4.0,8.0,6.0,3.0,1.0,-1.0,-11.0,,,,,,,,,,,,
1689140536575007800,-9.0,-6.0,18.0,13.0,-1.0,0.0,0.0,1.0,,,,,,,,,,,,
1689140536576030300,14.0,33.0,-13.0,-11.0,-3.0,0.0,0.0,32.0,,,,,,,,,,,,
1689140536590998400,-20.0,-5.0,4.0,8.0,-2.0,-3.0,2.0,-23.0,,,,,,,,,,,,
1689140536591998900,-8.0,7.0,-3.0,1.0,4.0,2.0,3.0,-1.0,,,,,,,,,,,,
1689140536596994200,3.0,-3.0,1.0,8.0,-2.0,-5.0,-3.0,19.0,,,,,,,,,,,,
1689140536598017000,-9.0,-14.0,-15.0,-16.0,-5.0,0.0,-1.0,-8.0,,,,,,,,,,,,
1689140536613985400,6.0,27.0,84.0,26.0,4.0,2.0,0.0,1.0,,,,,,,,,,,,
1689140536614987700,5.0,-23.0,-24.0,-6.0,-2.0,0.0,-2.0,-25.0,,,,,,,,,,,,
1689140536616987000,-21.0,33.0,-1.0,4.0,0.0,-1.0,-1.0,39.0,,,,,,,,,,,,
1689140536617986800,53.0,-13.0,-7.0,-8.0,-1.0,-1.0,-1.0,-24.0,,,,,,,,,,,,
1689140536627976800,-21.0,8.0,-23.0,1.0,-4.0,0.0,6.0,43.0,,,,,,,,,,,,
1689140536628977400,36.0,-19.0,30.0,-1.0,1.0,2.0,-7.0,-64.0,,,,,,,,,,,,
1689140536634973100,-7.0,30.0,12.0,-4.0,-2.0,0.0,7.0,20.0,,,,,,,,,,,,
1689140536635972900,-6.0,-13.0,-14.0,0.0,0.0,2.0,1.0,2.0,,,,,,,,,,,,
1689140536650965400,2.0,15.0,-22.0,-6.0,-8.0,-7.0,0.0,18.0,,,,,,,,,,,,
1689140536651986100,-2.0,-49.0,-20.0,-8.0,0.0,-4.0,-5.0,4.0,,,,,,,,,,,,
1689140536656983800,-18.0,12.0,10.0,16.0,4.0,3.0,0.0,-14.0,,,,,,,,,,,,
1689140536658962300,-6.0,-17.0,7.0,-6.0,-4.0,-3.0,-2.0,5.0,,,,,,,,,,,,
1689140536673951100,19.0,3.0,-22.0,3.0,-1.0,0.0,-5.0,-14.0,,,,,,,,,,,,
1689140536675951000,-7.0,13.0,1.0,-20.0,-5.0,-5.0,2.0,26.0,,,,,,,,,,,,
1689140536676951700,-6.0,-20.0,7.0,10.0,8.0,1.0,-1.0,1.0,0.802057564,-0.248996973,10.65180302,0.106052071,0.011990812,-0.016520673,-0.270544797,0.311246216,9.241618156,-0.104186833,0.022382848,-0.011457887
1689140536677952600,-87.0,-17.0,-22.0,-9.0,-6.0,-4.0,22.0,96.0,,,,,,,,,,,,
