,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
1,1693677624091145200,1.034295082,-0.848744512,10.27591324,-0.062751912,-0.001598775,-0.008660031,-16,51,91,12,-1
2,1693677624092145200,1.034295082,-0.848744512,10.27950478,-0.06261868,-0.001598775,-0.008526799,-18,46,85,13,-3
3,1693677624093145200,1.033097982,-0.847547412,10.28189945,-0.06261868,-0.001598775,-0.008260337,-12,49,87,13,-8
4,1693677624094145200,1.031900883,-0.845153213,10.28070164,-0.062885143,-0.001465544,-0.008260337,-21,47,92,9,-4
0,1693677624149109500,1.023521185,-0.847547412,10.27711105,-0.062352221,-0.001598775,-0.008926493,-21,52,90,13,-2
1,1693677624150109500,1.025915384,-0.849941611,10.27471638,-0.062485453,-0.001598775,-0.009059724,-24,48,84,13,-3
2,1693677624151109500,1.019929886,-0.846350312,10.27232265,-0.062485453,-0.001598775,-0.008926493,-17,42,89,13,-7
3,1693677624152109500,1.021126986,-0.847547412,10.27112484,-0.062352221,-0.001732006,-0.008926493,-20,51,91,18,-5
4,1693677624153109500,1.023521185,-0.847547412,10.26992798,-0.062352221,-0.001732006,-0.008793262,-19,45,89,13,-3
0,1693677624233080900,1.021126986,-0.842759013,10.26753426,-0.062485453,-0.001865237,-0.008660031,-14,49,90,13,-3
1,1693677624234080900,1.019929886,-0.839167714,10.27830791,-0.062485453,-0.001732006,-0.008660031,-20,48,90,14,-2
2,1693677624235080900,1.019929886,-0.836773515,10.27950478,-0.062352221,-0.001732006,-0.008660031,-20,33,95,14,-3
3,1693677624236080900,1.018732786,-0.839167714,10.27830791,-0.062352221,-0.001865237,-0.008660031,-18,53,92,13,-2
4,1693677624237080900,1.018732786,-0.837970614,10.27351952,-0.062485453,-0.001865237,-0.008526799,-15,64,90,14,0
0,1693677624299023000,1.024718285,-0.846350312,10.26394272,-0.062485453,-0.001732006,-0.008793262,-17,43,91,13,-5
1,1693677624300023000,1.023521185,-0.841561913,10.26633644,-0.06261868,-0.001598775,-0.008793262,-17,43,94,13,-4
2,1693677624301023000,1.024718285,-0.843956113,10.26753426,-0.062751912,-0.001598775,-0.008793262,-19,45,90,12,-4
3,1693677624302023000,1.024718285,-0.843956113,10.26513958,-0.06261868,-0.001598775,-0.008660031,-18,49,89,13,-7
4,1693677624303023000,1.024718285,-0.846350312,10.26992798,-0.06261868,-0.001598775,-0.008526799,-19,51,87,13,-2
0,1693677624349992600,1.019929886,-0.841561913,10.27711105,-0.062352221,-0.001598775,-0.008526799,-22,45,86,11,-7
1,1693677624350992600,1.021126986,-0.842759013,10.27950478,-0.062218986,-0.001598775,-0.008393568,-23,48,92,18,-1
2,1693677624351992600,1.018732786,-0.841561913,10.28070164,-0.062218986,-0.001732006,-0.008393568,-14,51,90,13,-3
3,1693677624352992600,1.016338587,-0.841561913,10.27711105,-0.062352221,-0.001865237,-0.008660031,-16,45,93,10,-3
4,1693677624353992600,1.017535686,-0.845153213,10.27711105,-0.062485453,-0.001865237,-0.008660031,-14,54,90,11,-3
0,1693677624431947200,1.022324085,-0.848744512,10.27351952,-0.063018374,-0.001732006,-0.009059724,-20,47,90,12,-7
1,1693677624432947200,1.024718285,-0.849941611,10.26992798,-0.063018374,-0.001732006,-0.009059724,-19,51,90,13,1
2,1693677624433947200,1.023521185,-0.849941611,10.26633644,-0.063018374,-0.001598775,-0.008926493,-22,49,90,14,-5
3,1693677624434947200,1.025915384,-0.851138711,10.26274586,-0.062751912,-0.001465544,-0.008926493,-16,58,85,14,-2
4,1693677624435947200,1.023521185,-0.849941611,10.26035118,-0.062751912,-0.001465544,-0.008793262,-18,47,89,12,-8
0,1693677624495907800,1.021126986,-0.846350312,10.27351952,-0.062352221,-0.001732006,-0.008793262,-28,45,90,14,-4
1,1693677624496907800,1.022324085,-0.846350312,10.27351952,-0.062485453,-0.001732006,-0.008660031,-19,49,90,13,-4
2,1693677624497907800,1.023521185,-0.846350312,10.27351952,-0.062485453,-0.001998469,-0.008660031,-14,52,90,12,-2
3,1693677624498907800,1.022324085,-0.847547412,10.26513958,-0.062218986,-0.0021317,-0.008526799,-15,46,90,14,-9
4,1693677624499907800,1.021126986,-0.845153213,10.26633644,-0.062218986,-0.0021317,-0.008393568,-16,43,87,13,-2
0,1693677624564871400,1.027112484,-0.846350312,10.27830791,-0.062352221,-0.001865237,-0.008660031,-19,43,90,9,-8
1,1693677624565871400,1.024718285,-0.848744512,10.27112484,-0.062352221,-0.001865237,-0.008526799,-18,46,89,13,-1
2,1693677624566871400,1.022324085,-0.849941611,10.27112484,-0.062218986,-0.001732006,-0.008393568,-17,53,90,2,-3
3,1693677624567871400,1.024718285,-0.848744512,10.26873112,-0.062485453,-0.001732006,-0.008393568,-22,41,90,13,-6
4,1693677624568871400,1.027112484,-0.848744512,10.26513958,-0.062485453,-0.001865237,-0.008526799,-19,53,87,14,-3
0,1693677624638825600,1.022324085,-0.848744512,10.26035118,-0.062352221,-0.001998469,-0.008526799,-22,45,90,13,-4
1,1693677624639825600,1.019929886,-0.848744512,10.25675964,-0.062352221,-0.001998469,-0.008526799,-18,48,89,10,-4
2,1693677624640825600,1.018732786,-0.851138711,10.25316906,-0.062352221,-0.001865237,-0.008526799,-20,53,99,14,-3
3,1693677624641825600,1.018732786,-0.851138711,10.25197124,-0.062218986,-0.001865237,-0.008526799,-16,45,90,13,-2
4,1693677624642825600,1.019929886,-0.848744512,10.25197124,-0.062218986,-0.001865237,-0.008526799,-17,48,89,10,-3
0,1693677624705810200,1.015141487,-0.848744512,10.27232265,-0.06261868,-0.001998469,-0.008660031,-15,46,92,13,-6
1,1693677624706810200,1.016338587,-0.845153213,10.27232265,-0.06261868,-0.0021317,-0.008793262,-17,50,90,12,-2
2,1693677624707810200,1.018732786,-0.841561913,10.27591324,-0.06261868,-0.0021317,-0.008660031,-24,54,90,13,-2
3,1693677624708810200,1.021126986,-0.841561913,10.27591324,-0.062751912,-0.001998469,-0.008793262,-20,49,87,13,-4
4,1693677624709810200,1.023521185,-0.842759013,10.27830791,-0.062751912,-0.0021317,-0.008793262,-22,44,90,12,-3
0,1693677624766752500,1.027112484,-0.857124209,10.26394272,-0.062751912,-0.0021317,-0.009059724,-15,51,91,12,-4
1,1693677624767752500,1.027112484,-0.85592711,10.25795746,-0.062751912,-0.0021317,-0.009059724,-17,47,77,16,-1
2,1693677624768752500,1.027112484,-0.851138711,10.25915432,-0.062751912,-0.0021317,-0.009059724,-19,49,90,13,-2
3,1693677624769752500,1.027112484,-0.849941611,10.25556278,-0.062485453,-0.001998469,-0.009059724,-20,43,90,11,-3
4,1693677624770752500,1.025915384,-0.847547412,10.26035118,-0.062485453,-0.0021317,-0.009192956,-18,51,87,14,-2
0,1693677624841713200,1.021126986,-0.851138711,10.25077438,-0.061819296,-0.001732006,-0.008793262,-19,47,89,13,-4
1,1693677624842713200,1.021126986,-0.851138711,10.25556278,-0.061819296,-0.001865237,-0.008793262,-15,46,90,14,0
2,1693677624843713200,1.023521185,-0.85353291,10.25436592,-0.061952524,-0.001865237,-0.008793262,-23,48,90,14,-2
3,1693677624844713200,1.023521185,-0.85473001,10.25795746,-0.061952524,-0.001865237,-0.008526799,-26,47,86,12,-4
4,1693677624845713200,1.027112484,-0.85353291,10.25915432,-0.062085759,-0.001865237,-0.008526799,-26,47,90,12,-5
0,1693677624907671600,1.024718285,-0.852335811,10.26513958,-0.062218986,-0.001732006,-0.009192956,-16,52,87,11,-3
1,1693677624908671600,1.024718285,-0.849941611,10.26274586,-0.062218986,-0.001598775,-0.009059724,-18,47,88,8,-6
2,1693677624909671600,1.023521185,-0.848744512,10.26513958,-0.062485453,-0.001598775,-0.009059724,-20,49,91,9,-4
3,1693677624910671600,1.021126986,-0.852335811,10.26394272,-0.062485453,-0.001465544,-0.009059724,-26,47,90,13,-11
4,1693677624911671600,1.023521185,-0.849941611,10.25675964,-0.062352221,-0.001332312,-0.008926493,-26,43,90,13,-5
0,1693677624979631400,1.028309584,-0.847547412,10.27232265,-0.062352221,-0.001598775,-0.008660031,-14,50,91,13,-1
1,1693677624980631400,1.031900883,-0.847547412,10.27112484,-0.062352221,-0.001598775,-0.008660031,-22,45,91,13,-3
2,1693677624981631400,1.031900883,-0.847547412,10.27232265,-0.062218986,-0.001598775,-0.008793262,-18,43,90,12,-7
3,1693677624982631400,1.035492182,-0.848744512,10.27112484,-0.062085759,-0.001598775,-0.008660031,-21,51,89,13,-5
4,1693677624983631400,1.036689281,-0.849941611,10.26633644,-0.062085759,-0.001732006,-0.008793262,-23,43,94,13,-7
0,1693677625049593700,1.017535686,-0.848744512,10.26753426,-0.062352221,-0.0021317,-0.008793262,-23,46,88,16,-3
1,1693677625050593700,1.016338587,-0.849941611,10.26753426,-0.062218986,-0.002264931,-0.008793262,-26,45,90,13,-5
2,1693677625051593700,1.016338587,-0.85353291,10.27471638,-0.062218986,-0.0021317,-0.008793262,-20,44,90,13,-8
3,1693677625052593700,1.016338587,-0.85473001,10.27711105,-0.062218986,-0.0021317,-0.008926493,-18,50,89,13,-5
4,1693677625053593700,1.016338587,-0.85473001,10.27950478,-0.062218986,-0.002264931,-0.008793262,-18,49,90,13,-4
0,1693677625110555500,1.025915384,-0.849941611,10.28189945,-0.062218986,-0.001998469,-0.008260337,-20,49,90,13,0
1,1693677625111555500,1.021126986,-0.851138711,10.28429317,-0.062352221,-0.001998469,-0.008393568,-20,47,88,9,-2
2,1693677625112555500,1.023521185,-0.848744512,10.28309631,-0.062485453,-0.001998469,-0.008526799,-20,42,93,9,-5
3,1693677625113555500,1.023521185,-0.847547412,10.28309631,-0.062485453,-0.0021317,-0.008526799,-15,49,90,11,-2
4,1693677625114555500,1.023521185,-0.846350312,10.28189945,-0.062485453,-0.001998469,-0.008526799,-22,46,92,18,-3
0,1693677625165523900,1.021126986,-0.843956113,10.26394272,-0.062485453,-0.001332312,-0.008526799,-20,50,90,13,-7
1,1693677625166523900,1.021126986,-0.846350312,10.26873112,-0.06261868,-0.001332312,-0.008526799,-19,43,89,13,-6
2,1693677625167523900,1.022324085,-0.845153213,10.26753426,-0.06261868,-0.001465544,-0.008660031,-24,43,90,13,-7
3,1693677625168523900,1.022324085,-0.842759013,10.26873112,-0.062485453,-0.001465544,-0.008526799,-16,47,90,13,-3
4,1693677625169523900,1.018732786,-0.840364814,10.27112484,-0.062485453,-0.001598775,-0.008393568,-22,55,90,15,-5
0,1693677625282456600,1.015141487,-0.841561913,10.26753426,-0.062352221,-0.001598775,-0.008793262,-23,45,87,12,8
1,1693677625283456600,1.013944387,-0.842759013,10.26992798,-0.06261868,-0.001598775,-0.008793262,-3,66,111,31,16
2,1693677625284456600,1.017535686,-0.841561913,10.27351952,-0.062485453,-0.001598775,-0.008793262,-19,48,90,10,-5
3,1693677625285456600,1.021126986,-0.842759013,10.27351952,-0.06261868,-0.001732006,-0.008926493,-2,64,92,13,-4
4,1693677625286456600,1.019929886,-0.845153213,10.27232265,-0.062485453,-0.001732006,-0.008926493,-16,45,90,13,-2
0,1693677625314438200,1.019929886,-0.840364814,10.27711105,-0.062218986,-0.001598775,-0.008926493,-20,41,88,12,-5
1,1693677625315438200,1.021126986,-0.840364814,10.27591324,-0.062218986,-0.001598775,-0.008793262,-24,43,94,13,-14
2,1693677625316438200,1.018732786,-0.841561913,10.27471638,-0.062085759,-0.001598775,-0.008660031,-21,49,91,13,-2
3,1693677625317438200,1.016338587,-0.840364814,10.27830791,-0.062218986,-0.001598775,-0.008526799,-14,51,90,13,-2
4,1693677625318438200,1.013944387,-0.842759013,10.27830791,-0.062218986,-0.001465544,-0.008526799,-18,50,90,15,-2
0,1693677625381402700,1.022324085,-0.842759013,10.27112484,-0.062485453,-0.001598775,-0.008926493,-19,41,84,10,-13
1,1693677625382402700,1.022324085,-0.841561913,10.26992798,-0.06261868,-0.001598775,-0.008926493,-22,45,88,13,-2
2,1693677625383402700,1.022324085,-0.845153213,10.26394272,-0.06261868,-0.001732006,-0.009059724,-22,46,90,13,0
3,1693677625384402700,1.024718285,-0.841561913,10.26154804,-0.06261868,-0.001732006,-0.009059724,-16,51,99,16,-2
4,1693677625385402700,1.025915384,-0.842759013,10.26154804,-0.06261868,-0.001998469,-0.009059724,-20,46,89,8,-6
0,1693677625454359000,1.018732786,-0.858321309,10.26633644,-0.062751912,-0.001998469,-0.008926493,-11,45,91,14,-5
1,1693677625455359000,1.019929886,-0.85592711,10.26633644,-0.062751912,-0.001865237,-0.008926493,-13,45,90,10,-2
2,1693677625456359000,1.022324085,-0.857124209,10.26394272,-0.06261868,-0.001598775,-0.008926493,-17,50,89,11,-3
3,1693677625457359000,1.019929886,-0.85473001,10.25915432,-0.062485453,-0.001732006,-0.008926493,-18,43,88,13,-2
4,1693677625458359000,1.016338587,-0.85353291,10.26035118,-0.06261868,-0.001732006,-0.009059724,-23,49,89,13,-6
0,1693677625521323900,1.015141487,-0.852335811,10.27351952,-0.062352221,-0.001865237,-0.008926493,-22,47,93,10,-8
1,1693677625522323900,1.017535686,-0.85473001,10.27112484,-0.062352221,-0.001998469,-0.008926493,-21,50,90,13,-4
2,1693677625523323900,1.015141487,-0.857124209,10.26992798,-0.062352221,-0.001865237,-0.009059724,-16,43,92,13,-3
3,1693677625524323900,1.015141487,-0.857124209,10.26992798,-0.062352221,-0.001865237,-0.009059724,-16,41,90,13,-3
4,1693677625525323900,1.013944387,-0.85592711,10.26873112,-0.062485453,-0.001865237,-0.009059724,-15,50,92,12,-5
0,1693677625578288000,1.019929886,-0.849941611,10.26873112,-0.062885143,-0.001332312,-0.008660031,-20,58,90,13,-5
1,1693677625579288000,1.019929886,-0.849941611,10.27112484,-0.062885143,-0.001199081,-0.008660031,-18,43,91,14,-3
2,1693677625580288000,1.021126986,-0.851138711,10.27112484,-0.062885143,-0.001332312,-0.008660031,-13,51,93,10,-2
3,1693677625581288000,1.019929886,-0.849941611,10.26753426,-0.062751912,-0.001332312,-0.008793262,-24,44,90,13,-4
4,1693677625582288000,1.017535686,-0.846350312,10.26753426,-0.06261868,-0.001465544,-0.008660031,-20,43,91,14,-10
0,1693677625636254600,1.023521185,-0.852335811,10.26154804,-0.062485453,-0.001332312,-0.008793262,-16,49,88,13,-1
1,1693677625637254600,1.021126986,-0.85353291,10.26513958,-0.062352221,-0.001598775,-0.008926493,-17,51,90,14,-5
2,1693677625638254600,1.024718285,-0.849941611,10.26513958,-0.062218986,-0.001465544,-0.008793262,-21,49,90,12,-5
3,1693677625639254600,1.024718285,-0.849941611,10.26633644,-0.062218986,-0.001732006,-0.008793262,-22,51,84,11,-10
4,1693677625640254600,1.027112484,-0.849941611,10.26633644,-0.062218986,-0.001865237,-0.008926493,-20,45,90,10,-4
0,1693677625722204700,1.017535686,-0.846350312,10.25556278,-0.062352221,-0.001998469,-0.008926493,-22,46,92,13,-5
1,1693677625723204700,1.021126986,-0.845153213,10.25197124,-0.062352221,-0.001865237,-0.008926493,-16,43,93,13,-5
2,1693677625724204700,1.022324085,-0.843956113,10.25077438,-0.062218986,-0.001998469,-0.009059724,-20,54,89,14,-4
3,1693677625725204700,1.022324085,-0.845153213,10.24838066,-0.062218986,-0.001865237,-0.009059724,-21,43,96,13,-5
4,1693677625726204700,1.023521185,-0.842759013,10.25197124,-0.062352221,-0.001865237,-0.008793262,-24,51,91,10,-3
0,1693677625782172600,1.021126986,-0.846350312,10.27471638,-0.062751912,-0.001998469,-0.008660031,-16,53,90,18,-3
1,1693677625783172600,1.022324085,-0.843956113,10.27351952,-0.062751912,-0.0021317,-0.008660031,-20,45,90,13,-5
2,1693677625784172600,1.023521185,-0.846350312,10.27112484,-0.062885143,-0.0021317,-0.008660031,-27,48,90,11,-5
3,1693677625785172600,1.023521185,-0.845153213,10.26992798,-0.062885143,-0.0021317,-0.008660031,-20,47,90,12,-4
4,1693677625786172600,1.022324085,-0.846350312,10.26513958,-0.063018374,-0.0021317,-0.008660031,-20,52,91,15,-2
0,1693677625891108000,1.019929886,-0.846350312,10.26753426,-0.062485453,-0.001598775,-0.008793262,-20,46,89,13,-5
1,1693677625892108000,1.019929886,-0.845153213,10.26753426,-0.06261868,-0.001865237,-0.008793262,-22,45,90,11,-3
2,1693677625893108000,1.022324085,-0.845153213,10.26873112,-0.06261868,-0.001732006,-0.008926493,-20,44,90,11,-3
3,1693677625894108000,1.023521185,-0.845153213,10.26633644,-0.06261868,-0.001732006,-0.008926493,-20,41,89,12,-3
4,1693677625895108000,1.023521185,-0.846350312,10.26274586,-0.062485453,-0.001732006,-0.009059724,-24,47,91,10,-2
0,1693677625996049600,1.023521185,-0.845153213,10.27591324,-0.062352221,-0.002398162,-0.009192956,-22,48,89,15,-12
1,1693677625997049600,1.027112484,-0.845153213,10.27591324,-0.062352221,-0.002398162,-0.009326187,-3,67,112,11,-1
2,1693677625998049600,1.027112484,-0.846350312,10.27591324,-0.062218986,-0.002264931,-0.009326187,-27,46,88,19,-17
3,1693677625999049600,1.027112484,-0.845153213,10.27232265,-0.062085759,-0.002264931,-0.009192956,-20,41,90,13,-3
4,1693677626000049600,1.024718285,-0.846350312,10.26873112,-0.062085759,-0.0021317,-0.009059724,-17,47,92,16,-3
0,1693677626018035800,1.022324085,-0.85592711,10.27232265,-0.062751912,-0.001732006,-0.008926493,-21,46,90,13,-7
1,1693677626019035800,1.024718285,-0.85353291,10.26513958,-0.062751912,-0.001598775,-0.009059724,-20,50,90,13,-3
2,1693677626020035800,1.021126986,-0.85353291,10.26394272,-0.062751912,-0.001598775,-0.008793262,-22,48,90,13,-2
3,1693677626021035800,1.016338587,-0.85592711,10.26394272,-0.06261868,-0.001732006,-0.008926493,-21,47,90,11,-5
4,1693677626022035800,1.015141487,-0.85473001,10.26992798,-0.062751912,-0.001865237,-0.008926493,-19,51,92,14,-2
0,1693677626072004600,1.021126986,-0.849941611,10.26633644,-0.062485453,-0.001732006,-0.008926493,-18,49,90,12,-6
1,1693677626073004600,1.021126986,-0.847547412,10.26873112,-0.06261868,-0.001732006,-0.008793262,-23,48,91,16,-4
2,1693677626074004600,1.019929886,-0.847547412,10.26992798,-0.06261868,-0.001732006,-0.008793262,-14,44,90,13,-5
3,1693677626075004600,1.018732786,-0.847547412,10.26753426,-0.062485453,-0.001598775,-0.008793262,-20,48,90,12,-1
4,1693677626076004600,1.021126986,-0.847547412,10.26394272,-0.06261868,-0.001465544,-0.008793262,-16,46,92,13,-2
0,1693677626125977300,1.023521185,-0.846350312,10.26513958,-0.062218986,-0.001998469,-0.008660031,-18,48,90,13,-2
1,1693677626126977300,1.022324085,-0.846350312,10.26035118,-0.062352221,-0.001865237,-0.008526799,-20,45,90,12,1
2,1693677626127977300,1.019929886,-0.847547412,10.25915432,-0.062085759,-0.001998469,-0.008393568,-16,48,90,13,-5
3,1693677626128977300,1.022324085,-0.848744512,10.26035118,-0.062218986,-0.001865237,-0.008526799,-17,51,90,13,-6
4,1693677626129977300,1.022324085,-0.847547412,10.26394272,-0.062218986,-0.001865237,-0.008660031,-19,48,90,10,-2
0,1693677626191935900,1.019929886,-0.860715508,10.25915432,-0.06261868,-0.001465544,-0.008393568,-19,47,85,13,-12
1,1693677626192935900,1.019929886,-0.859518409,10.25556278,-0.062485453,-0.001465544,-0.008526799,-21,44,87,12,-2
2,1693677626193935900,1.018732786,-0.861912608,10.25197124,-0.062485453,-0.001732006,-0.008660031,-23,49,93,12,-3
3,1693677626194935900,1.019929886,-0.859518409,10.24957752,-0.062352221,-0.001465544,-0.008793262,-17,43,90,13,-2
4,1693677626195935900,1.018732786,-0.859518409,10.25077438,-0.062218986,-0.001332312,-0.008793262,-16,45,90,13,-7
0,1693677626263643500,1.029506683,-0.847547412,10.26992798,-0.062485453,-0.001332312,-0.008926493,-24,50,88,12,-5
1,1693677626264643500,1.027112484,-0.847547412,10.26633644,-0.062485453,-0.001199081,-0.008793262,-16,42,88,14,-6
2,1693677626265643500,1.027112484,-0.847547412,10.26394272,-0.06261868,-0.001332312,-0.008793262,-22,49,90,12,-3
3,1693677626266643500,1.028309584,-0.849941611,10.26154804,-0.06261868,-0.001332312,-0.008793262,-19,46,90,12,-1
4,1693677626267643500,1.028309584,-0.849941611,10.26513958,-0.06261868,-0.001465544,-0.008660031,-17,48,90,11,-1
0,1693677626326608400,1.024718285,-0.842759013,10.26394272,-0.062485453,-0.001732006,-0.008260337,-11,47,90,13,-6
1,1693677626327608400,1.023521185,-0.845153213,10.26154804,-0.062485453,-0.001732006,-0.008393568,-24,48,92,13,-5
2,1693677626328608400,1.022324085,-0.845153213,10.25795746,-0.062218986,-0.001732006,-0.008393568,-15,51,90,11,-2
3,1693677626329608400,1.022324085,-0.843956113,10.25675964,-0.062218986,-0.001598775,-0.008526799,-17,50,90,4,-3
4,1693677626330608400,1.019929886,-0.841561913,10.25915432,-0.062218986,-0.001598775,-0.008660031,-22,45,89,13,-6
0,1693677626407562100,1.029506683,-0.852335811,10.27711105,-0.062485453,-0.001332312,-0.008526799,-16,47,90,13,-4
1,1693677626408562100,1.028309584,-0.849941611,10.27471638,-0.06261868,-0.001332312,-0.008526799,-22,47,83,11,-3
2,1693677626409562100,1.029506683,-0.849941611,10.27591324,-0.062485453,-0.001465544,-0.008660031,-20,47,87,7,-7
3,1693677626410562100,1.030703783,-0.848744512,10.27711105,-0.06261868,-0.001332312,-0.008660031,-22,39,85,13,-5
4,1693677626411562100,1.028309584,-0.849941611,10.27711105,-0.062485453,-0.001465544,-0.008526799,-21,45,88,13,-8
0,1693677626467099500,1.022324085,-0.845153213,10.26513958,-0.062352221,-0.001865237,-0.008526799,-19,43,90,14,-3
1,1693677626468099500,1.022324085,-0.847547412,10.26394272,-0.062352221,-0.001998469,-0.008526799,-11,47,90,8,-6
2,1693677626469099500,1.023521185,-0.846350312,10.26753426,-0.062352221,-0.001865237,-0.008526799,-21,46,90,0,-5
3,1693677626470099500,1.021126986,-0.846350312,10.27351952,-0.062218986,-0.001998469,-0.008393568,-20,49,89,12,-5
4,1693677626471099500,1.021126986,-0.847547412,10.27711105,-0.062352221,-0.001998469,-0.008393568,-24,58,89,10,-4
0,1693677626532063300,1.018732786,-0.857124209,10.26873112,-0.062485453,-0.001199081,-0.008926493,-20,47,89,13,-3
1,1693677626533063300,1.018732786,-0.859518409,10.26992798,-0.062352221,-0.00106585,-0.008660031,-18,49,85,11,-4
2,1693677626534063300,1.021126986,-0.860715508,10.27112484,-0.062218986,-0.001199081,-0.008793262,-26,47,91,11,-5
3,1693677626535063300,1.021126986,-0.858321309,10.27351952,-0.062352221,-0.001332312,-0.008660031,-27,40,90,3,-8
4,1693677626536063300,1.024718285,-0.858321309,10.27351952,-0.062352221,-0.001332312,-0.008660031,-30,40,90,11,-5
0,1693677626606020400,1.021126986,-0.840364814,10.27232265,-0.062485453,-0.001865237,-0.009059724,-20,51,90,13,-8
1,1693677626607020400,1.022324085,-0.845153213,10.26992798,-0.062485453,-0.001732006,-0.009059724,-27,47,90,13,-5
2,1693677626608020400,1.024718285,-0.845153213,10.26513958,-0.062485453,-0.001865237,-0.009059724,-27,42,90,10,-9
3,1693677626609020400,1.024718285,-0.845153213,10.26633644,-0.062485453,-0.001865237,-0.009059724,-24,41,88,12,-6
4,1693677626610020400,1.023521185,-0.842759013,10.26274586,-0.062485453,-0.0021317,-0.009059724,-26,51,89,12,-4
0,1693677626663677900,1.022324085,-0.848744512,10.26873112,-0.062885143,-0.002264931,-0.008660031,-20,49,97,13,-4
1,1693677626664677900,1.024718285,-0.848744512,10.26873112,-0.062885143,-0.002264931,-0.008793262,-23,50,89,11,-5
2,1693677626665677900,1.024718285,-0.852335811,10.26274586,-0.062885143,-0.002264931,-0.008793262,-22,47,90,11,-9
3,1693677626666677900,1.025915384,-0.852335811,10.25675964,-0.062885143,-0.0021317,-0.008926493,-15,49,89,6,-8
4,1693677626667677900,1.027112484,-0.851138711,10.25795746,-0.062885143,-0.0021317,-0.008793262,-25,43,88,11,-5
0,1693677626744631100,1.023521185,-0.852335811,10.26753426,-0.062218986,-0.001732006,-0.008526799,-20,47,90,13,-4
1,1693677626745631100,1.023521185,-0.849941611,10.26753426,-0.062352221,-0.001732006,-0.008526799,-21,46,89,12,-3
2,1693677626746631100,1.021126986,-0.851138711,10.26633644,-0.062218986,-0.001598775,-0.008793262,-21,49,88,8,-3
3,1693677626747631100,1.023521185,-0.85353291,10.26633644,-0.062352221,-0.001598775,-0.008793262,-20,35,90,12,-7
4,1693677626748631100,1.027112484,-0.852335811,10.26633644,-0.062352221,-0.001598775,-0.008660031,-24,48,90,13,-7
0,1693677626800601100,1.024718285,-0.849941611,10.26753426,-0.062218986,-0.001732006,-0.008926493,-17,43,88,6,0
1,1693677626801601100,1.024718285,-0.848744512,10.26154804,-0.062352221,-0.001598775,-0.008793262,-21,42,91,12,-7
2,1693677626802601100,1.024718285,-0.846350312,10.25675964,-0.062352221,-0.001865237,-0.008660031,-28,41,87,6,-8
3,1693677626803601100,1.022324085,-0.849941611,10.25197124,-0.062485453,-0.001865237,-0.008793262,-26,43,83,12,-7
4,1693677626804601100,1.022324085,-0.843956113,10.24957752,-0.06261868,-0.001865237,-0.008793262,-22,47,90,12,-4
0,1693677626862564500,1.022324085,-0.851138711,10.26035118,-0.06261868,-0.0021317,-0.008793262,-16,43,90,13,-7
1,1693677626863564500,1.023521185,-0.851138711,10.25915432,-0.06261868,-0.0021317,-0.008793262,-26,49,87,8,-8
2,1693677626864564500,1.022324085,-0.851138711,10.25915432,-0.062751912,-0.001998469,-0.008793262,-22,45,90,10,-7
3,1693677626865564500,1.023521185,-0.851138711,10.26035118,-0.062751912,-0.0021317,-0.008793262,-22,43,90,10,-8
4,1693677626866564500,1.024718285,-0.848744512,10.26274586,-0.062751912,-0.0021317,-0.008926493,-4,42,89,13,-3
0,1693677626948514800,1.021126986,-0.859518409,10.28309631,-0.062352221,-0.001199081,-0.009059724,-18,43,90,12,-6
1,1693677626949514800,1.021126986,-0.85473001,10.27950478,-0.062352221,-0.001465544,-0.009192956,-20,42,88,6,-8
2,1693677626950514800,1.021126986,-0.852335811,10.27950478,-0.062352221,-0.001598775,-0.009192956,-28,49,90,8,-5
3,1693677626951514800,1.018732786,-0.847547412,10.27830791,-0.062352221,-0.001598775,-0.009192956,-20,37,85,10,-8
4,1693677626952514800,1.019929886,-0.847547412,10.27950478,-0.062352221,-0.001598775,-0.009192956,-20,47,91,13,-2
0,1693677627008481400,1.022324085,-0.85353291,10.26154804,-0.062218986,-0.001465544,-0.008926493,-26,45,90,10,-7
1,1693677627009481400,1.023521185,-0.852335811,10.26154804,-0.062352221,-0.001598775,-0.009059724,-27,41,87,11,-5
2,1693677627010481400,1.023521185,-0.851138711,10.26154804,-0.062085759,-0.001465544,-0.009059724,-20,46,89,11,-3
3,1693677627011481400,1.023521185,-0.851138711,10.26394272,-0.061952524,-0.001332312,-0.008926493,-19,43,90,13,-5
4,1693677627012481400,1.023521185,-0.852335811,10.26274586,-0.062085759,-0.001465544,-0.008926493,-18,43,88,13,-4
0,1693677627077441100,1.027112484,-0.849941611,10.26394272,-0.062352221,-0.001865237,-0.008526799,-27,41,90,9,-9
1,1693677627078441100,1.027112484,-0.851138711,10.26274586,-0.062352221,-0.001865237,-0.008526799,-33,45,89,13,-11
2,1693677627079441100,1.023521185,-0.847547412,10.26274586,-0.062352221,-0.001865237,-0.008393568,-19,43,90,9,-4
3,1693677627080441100,1.023521185,-0.845153213,10.26753426,-0.062485453,-0.001732006,-0.008393568,-16,45,90,13,-3
4,1693677627081441100,1.025915384,-0.842759013,10.26633644,-0.062485453,-0.001732006,-0.008393568,-22,44,90,12,-8
