,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
3,1693677682415308100,1.023521185,-0.852335811,10.25795746,-0.062218986,-0.001332312,-0.008260337,-22,44,87,12,-9
4,1693677682416308100,1.024718285,-0.852335811,10.25795746,-0.062218986,-0.001199081,-0.008260337,-24,30,84,10,-15
0,1693677682476941500,1.025915384,-0.859518409,10.26035118,-0.062218986,-0.001332312,-0.008393568,-24,41,85,9,-7
1,1693677682477941500,1.027112484,-0.859518409,10.26633644,-0.062218986,-0.001465544,-0.008260337,-36,45,89,6,-9
2,1693677682478941500,1.024718285,-0.858321309,10.26753426,-0.062085759,-0.001465544,-0.008393568,-32,42,91,14,-9
3,1693677682479941500,1.024718285,-0.857124209,10.26753426,-0.061952524,-0.001465544,-0.008260337,-28,41,80,7,-13
4,1693677682480941500,1.023521185,-0.861912608,10.26513958,-0.061952524,-0.001465544,-0.008526799,-24,42,79,8,-15
0,1693677682530768200,1.021126986,-0.85592711,10.26633644,-0.061686065,-0.001465544,-0.008260337,-26,45,85,11,-5
1,1693677682531768200,1.018732786,-0.85473001,10.26274586,-0.061686065,-0.001465544,-0.008526799,-24,37,93,6,-13
2,1693677682532768200,1.019929886,-0.858321309,10.25915432,-0.061552834,-0.001598775,-0.008526799,-30,38,83,7,-13
3,1693677682533768200,1.019929886,-0.858321309,10.25795746,-0.061552834,-0.001199081,-0.008526799,-29,32,84,14,-15
4,1693677682534768200,1.021126986,-0.859518409,10.25675964,-0.061552834,-0.001199081,-0.008260337,-34,36,89,2,-12
0,1693677682584830400,1.023521185,-0.859518409,10.24718285,-0.062218986,-0.001465544,-0.008393568,-31,46,85,3,-11
1,1693677682585830400,1.022324085,-0.85592711,10.24598598,-0.062085759,-0.001598775,-0.008127105,-30,38,85,2,-13
2,1693677682586830400,1.018732786,-0.85473001,10.24598598,-0.062085759,-0.001465544,-0.008127105,-32,32,84,1,-13
3,1693677682587830400,1.019929886,-0.857124209,10.25077438,-0.062085759,-0.001598775,-0.008127105,-33,39,87,6,-15
4,1693677682588830400,1.016338587,-0.85353291,10.25077438,-0.062085759,-0.001598775,-0.008260337,-25,39,89,10,-13
0,1693677682649563500,1.029506683,-0.843956113,10.25436592,-0.062218986,-0.001598775,-0.008260337,-28,38,81,10,-12
1,1693677682650563500,1.031900883,-0.843956113,10.25556278,-0.062218986,-0.001598775,-0.008260337,-26,41,87,4,-13
2,1693677682651563500,1.033097982,-0.843956113,10.25915432,-0.062352221,-0.001598775,-0.008393568,-23,39,80,6,-9
3,1693677682652563500,1.034295082,-0.842759013,10.25556278,-0.062352221,-0.001465544,-0.008260337,-30,45,84,9,-10
4,1693677682653563500,1.031900883,-0.843956113,10.25556278,-0.062485453,-0.001465544,-0.008260337,-20,46,85,10,-8
0,1693677682729124000,1.030703783,-0.849941611,10.25795746,-0.061952524,-0.001598775,-0.008260337,-31,41,87,12,-15
1,1693677682730124000,1.029506683,-0.85353291,10.25675964,-0.061952524,-0.001598775,-0.008260337,-30,35,83,4,-9
2,1693677682731124000,1.028309584,-0.85592711,10.25436592,-0.061819296,-0.001598775,-0.008127105,-30,32,84,10,-8
3,1693677682732124000,1.027112484,-0.85592711,10.25436592,-0.061819296,-0.001598775,-0.008127105,-33,38,83,4,-14
4,1693677682733124000,1.023521185,-0.858321309,10.25675964,-0.061819296,-0.001732006,-0.008127105,-28,41,86,13,-11
0,1693677682794000300,1.027112484,-0.840364814,10.25316906,-0.062085759,-0.001199081,-0.008393568,-30,37,90,2,-14
1,1693677682795000300,1.029506683,-0.841561913,10.25675964,-0.062085759,-0.001332312,-0.008393568,-23,45,81,10,-15
2,1693677682796000300,1.025915384,-0.843956113,10.26274586,-0.062218986,-0.001332312,-0.008393568,-31,42,83,10,-12
3,1693677682797000300,1.029506683,-0.848744512,10.26035118,-0.062085759,-0.001465544,-0.008393568,-25,49,84,12,-9
4,1693677682798000300,1.029506683,-0.849941611,10.26394272,-0.062218986,-0.001465544,-0.008393568,-29,46,88,7,-13
0,1693677682873137100,1.018732786,-0.863109708,10.26035118,-0.062218986,-0.000799387,-0.008127105,-33,38,86,11,-13
1,1693677682874137100,1.017535686,-0.863109708,10.26394272,-0.061952524,-0.000666156,-0.008260337,-28,37,85,10,-13
2,1693677682875137100,1.019929886,-0.861912608,10.26274586,-0.061952524,-0.000666156,-0.008260337,-27,44,84,12,-8
3,1693677682876137100,1.021126986,-0.860715508,10.26513958,-0.061952524,-0.000799387,-0.008260337,-22,41,87,10,-9
4,1693677682877137100,1.018732786,-0.858321309,10.26753426,-0.061952524,-0.000799387,-0.008127105,-24,42,88,8,-9
0,1693677682933996600,1.028309584,-0.840364814,10.24718285,-0.062218986,-0.001465544,-0.007993874,-32,37,85,6,-14
1,1693677682934996600,1.028309584,-0.839167714,10.25077438,-0.062085759,-0.001598775,-0.007860643,-27,42,87,6,-14
2,1693677682935996600,1.030703783,-0.841561913,10.24957752,-0.062085759,-0.001598775,-0.007860643,-26,46,90,10,-8
3,1693677682936996600,1.033097982,-0.842759013,10.24478912,-0.061819296,-0.001598775,-0.007993874,-28,45,88,6,-11
4,1693677682937996600,1.030703783,-0.841561913,10.24359226,-0.061686065,-0.001598775,-0.007993874,-28,44,87,10,-12
0,1693677682992566300,1.024718285,-0.842759013,10.25675964,-0.061952524,-0.001465544,-0.008260337,-27,42,80,8,-12
1,1693677682993566300,1.024718285,-0.845153213,10.25316906,-0.062085759,-0.001465544,-0.008127105,-29,41,88,12,-8
2,1693677682994566300,1.023521185,-0.845153213,10.25795746,-0.061952524,-0.001332312,-0.008260337,-27,35,85,12,-8
3,1693677682995566300,1.021126986,-0.845153213,10.25436592,-0.062085759,-0.00106585,-0.008260337,-30,41,89,8,-13
4,1693677682996566300,1.023521185,-0.846350312,10.25556278,-0.062085759,-0.001199081,-0.008260337,-27,42,90,3,-18
0,1693677683056477800,1.024718285,-0.859518409,10.26633644,-0.062085759,-0.001332312,-0.008260337,-21,49,85,11,-9
1,1693677683057477800,1.027112484,-0.858321309,10.26633644,-0.061952524,-0.001332312,-0.008127105,-20,38,88,12,-7
2,1693677683058477800,1.028309584,-0.85592711,10.27112484,-0.061952524,-0.001199081,-0.008127105,-26,45,84,9,-8
3,1693677683059477800,1.027112484,-0.85592711,10.27112484,-0.062085759,-0.001199081,-0.008127105,-33,39,90,0,-15
4,1693677683060477800,1.025915384,-0.85473001,10.26873112,-0.062218986,-0.001199081,-0.008127105,-21,43,86,11,-18
0,1693677683124562700,1.024718285,-0.859518409,10.25915432,-0.061952524,-0.001732006,-0.008526799,-35,45,88,7,-9
1,1693677683125562700,1.028309584,-0.861912608,10.26274586,-0.061952524,-0.001732006,-0.008526799,-22,40,89,3,-11
2,1693677683126562700,1.027112484,-0.861912608,10.25915432,-0.062085759,-0.001732006,-0.008526799,-33,41,85,7,-9
3,1693677683127562700,1.025915384,-0.861912608,10.26154804,-0.062085759,-0.001598775,-0.008526799,-32,42,85,2,-14
4,1693677683128562700,1.028309584,-0.861912608,10.26394272,-0.062085759,-0.001465544,-0.008526799,-30,41,81,8,-12
0,1693677683215499700,1.016338587,-0.859518409,10.25795746,-0.061686065,-0.001332312,-0.008793262,-20,39,87,12,-7
1,1693677683216499700,1.019929886,-0.861912608,10.25675964,-0.061686065,-0.001199081,-0.008526799,-27,41,84,7,-11
2,1693677683217499700,1.019929886,-0.861912608,10.26035118,-0.061686065,-0.00106585,-0.008660031,-26,29,89,7,-13
3,1693677683218499700,1.022324085,-0.861912608,10.25556278,-0.061819296,-0.001199081,-0.008793262,-27,41,84,13,-9
4,1693677683219499700,1.021126986,-0.861912608,10.25795746,-0.061686065,-0.001332312,-0.008793262,-23,37,87,11,-8
0,1693677683274524600,1.024718285,-0.847547412,10.26873112,-0.061819296,-0.001598775,-0.008526799,-23,47,86,11,-6
1,1693677683275524600,1.025915384,-0.849941611,10.26513958,-0.061686065,-0.001598775,-0.008393568,-23,42,85,7,-11
2,1693677683276524600,1.027112484,-0.847547412,10.26873112,-0.061686065,-0.001598775,-0.008393568,-25,39,84,8,-4
3,1693677683277524600,1.028309584,-0.848744512,10.26873112,-0.061819296,-0.001732006,-0.008393568,-20,43,87,9,-7
4,1693677683278524600,1.030703783,-0.849941611,10.26633644,-0.061686065,-0.001865237,-0.008393568,-23,47,89,10,-7
0,1693677683362588000,1.034295082,-0.845153213,10.26035118,-0.061952524,-0.001598775,-0.008393568,-22,42,90,10,-14
1,1693677683363588000,1.033097982,-0.847547412,10.25795746,-0.061952524,-0.001199081,-0.008393568,-26,39,87,8,-17
2,1693677683364588000,1.030703783,-0.85353291,10.25077438,-0.062085759,-0.001332312,-0.008260337,-79,41,83,12,-9
3,1693677683365588000,1.029506683,-0.85473001,10.24957752,-0.062085759,-0.001332312,-0.008260337,-22,45,81,10,-8
4,1693677683366588000,1.029506683,-0.85592711,10.24838066,-0.061952524,-0.001465544,-0.008260337,-16,46,88,13,-4
0,1693677683398037700,1.024718285,-0.85592711,10.25556278,-0.062085759,-0.001465544,-0.008793262,-27,38,89,7,-11
1,1693677683399037700,1.027112484,-0.857124209,10.25795746,-0.062085759,-0.001465544,-0.008660031,-24,39,88,11,-10
2,1693677683400037700,1.024718285,-0.852335811,10.26035118,-0.062085759,-0.001465544,-0.008660031,-24,47,90,6,-11
3,1693677683401037700,1.025915384,-0.851138711,10.26873112,-0.062085759,-0.001465544,-0.008526799,-22,48,90,9,-9
4,1693677683402037700,1.027112484,-0.849941611,10.26873112,-0.062218986,-0.001332312,-0.008526799,-22,41,89,11,-12
0,1693677683480287900,1.024718285,-0.843956113,10.25316906,-0.062485453,-0.001465544,-0.008926493,-27,51,82,9,-11
1,1693677683481287900,1.024718285,-0.840364814,10.24957752,-0.062352221,-0.001465544,-0.008793262,-18,43,84,12,-7
2,1693677683482287900,1.025915384,-0.841561913,10.24838066,-0.062352221,-0.001465544,-0.008793262,-23,45,89,10,-7
3,1693677683483287900,1.025915384,-0.843956113,10.24718285,-0.062485453,-0.001465544,-0.008793262,-18,49,91,11,-9
4,1693677683484287900,1.027112484,-0.845153213,10.24718285,-0.062352221,-0.001332312,-0.008793262,-22,44,85,12,-6
0,1693677683570755700,1.021126986,-0.847547412,10.25795746,-0.062085759,-0.000932619,-0.007993874,-65,46,85,4,-12
1,1693677683571755700,1.021126986,-0.848744512,10.25316906,-0.062218986,-0.00106585,-0.008127105,-28,38,89,13,-7
2,1693677683572755700,1.019929886,-0.849941611,10.24957752,-0.062085759,-0.000932619,-0.008393568,-24,46,85,9,-9
3,1693677683573755700,1.019929886,-0.851138711,10.25077438,-0.062085759,-0.000799387,-0.008393568,-20,33,85,10,-16
4,1693677683574755700,1.018732786,-0.851138711,10.25675964,-0.062218986,-0.000799387,-0.008526799,-21,43,87,9,-9
0,1693677683611311700,1.023521185,-0.852335811,10.24838066,-0.061686065,-0.001332312,-0.008260337,-27,34,90,11,-7
1,1693677683612311700,1.021126986,-0.85473001,10.24838066,-0.061819296,-0.001199081,-0.008127105,-20,46,90,8,-5
2,1693677683613311700,1.021126986,-0.85353291,10.24838066,-0.061819296,-0.001332312,-0.008260337,-24,47,90,8,-9
3,1693677683614311700,1.021126986,-0.85473001,10.24359226,-0.062085759,-0.001332312,-0.008393568,-31,37,89,7,-12
4,1693677683615311700,1.023521185,-0.851138711,10.24119759,-0.062085759,-0.001332312,-0.008526799,-18,57,87,13,-9
0,1693677683677059400,1.023521185,-0.865503907,10.26394272,-0.061952524,-0.001332312,-0.008127105,-27,38,87,10,-7
1,1693677683678059400,1.023521185,-0.860715508,10.26633644,-0.061952524,-0.001199081,-0.007993874,-20,47,90,7,-8
2,1693677683679059400,1.024718285,-0.857124209,10.26035118,-0.062085759,-0.001332312,-0.007993874,-28,49,86,10,-3
3,1693677683680059400,1.023521185,-0.858321309,10.25675964,-0.062085759,-0.001598775,-0.008127105,-31,33,87,6,-7
4,1693677683681059400,1.023521185,-0.857124209,10.25675964,-0.062352221,-0.001598775,-0.008127105,-24,39,90,7,-9
0,1693677683775500400,1.023521185,-0.846350312,10.25316906,-0.062085759,-0.001598775,-0.008393568,-26,41,90,10,-8
1,1693677683776500400,1.025915384,-0.847547412,10.25675964,-0.062085759,-0.001598775,-0.008260337,-20,43,88,10,-9
2,1693677683777500400,1.025915384,-0.845153213,10.25556278,-0.061952524,-0.001598775,-0.008127105,-28,39,87,13,-6
3,1693677683778500400,1.029506683,-0.842759013,10.25915432,-0.061819296,-0.001598775,-0.008260337,-23,51,85,6,-16
4,1693677683779500400,1.030703783,-0.843956113,10.25675964,-0.061819296,-0.001598775,-0.008127105,-22,43,84,1,-14
0,1693677683811956200,1.030703783,-0.848744512,10.25556278,-0.061419602,-0.001598775,-0.008260337,-19,55,84,13,-6
1,1693677683812956200,1.031900883,-0.851138711,10.25915432,-0.061419602,-0.001732006,-0.008127105,-22,50,85,7,-5
2,1693677683813956200,1.031900883,-0.848744512,10.25795746,-0.061552834,-0.001732006,-0.008393568,-20,45,87,4,-8
3,1693677683814956200,1.029506683,-0.845153213,10.25675964,-0.061419602,-0.001598775,-0.008526799,-31,46,84,9,-9
4,1693677683815956200,1.028309584,-0.846350312,10.25915432,-0.061552834,-0.001598775,-0.008526799,-24,46,88,13,-6
0,1693677683889955500,1.024718285,-0.846350312,10.27232265,-0.061686065,-0.000932619,-0.008260337,-19,41,89,10,-7
1,1693677683890955500,1.024718285,-0.845153213,10.27112484,-0.061552834,-0.000799387,-0.008393568,-18,47,84,12,-8
2,1693677683891955500,1.021126986,-0.846350312,10.27232265,-0.061819296,-0.000799387,-0.008393568,-28,41,90,2,-9
3,1693677683892955500,1.022324085,-0.847547412,10.27711105,-0.061819296,-0.000666156,-0.008393568,-32,33,88,7,-6
4,1693677683893955500,1.022324085,-0.848744512,10.27591324,-0.061819296,-0.000532925,-0.008660031,-22,39,89,11,-8
0,1693677683949037500,1.027112484,-0.842759013,10.26274586,-0.062085759,-0.001465544,-0.008393568,-27,47,90,10,-6
1,1693677683950037500,1.025915384,-0.840364814,10.25795746,-0.062085759,-0.001332312,-0.008393568,-20,42,85,7,-7
2,1693677683951037500,1.024718285,-0.840364814,10.25077438,-0.062085759,-0.001465544,-0.008526799,-21,45,85,10,-15
3,1693677683952037500,1.025915384,-0.840364814,10.24478912,-0.061952524,-0.001332312,-0.008526799,-23,42,87,10,-5
4,1693677683953037500,1.024718285,-0.840364814,10.24239445,-0.061952524,-0.001465544,-0.008526799,-18,43,85,10,-5
0,1693677684032523100,1.028309584,-0.85473001,10.26394272,-0.062085759,-0.001598775,-0.008127105,-23,46,91,11,-15
1,1693677684033523100,1.027112484,-0.85592711,10.26394272,-0.061952524,-0.001732006,-0.008127105,-27,39,90,4,-13
2,1693677684034523100,1.029506683,-0.857124209,10.26394272,-0.061952524,-0.001732006,-0.008127105,-15,45,87,11,-9
3,1693677684035523100,1.030703783,-0.85592711,10.26513958,-0.061952524,-0.001732006,-0.007993874,-22,44,91,3,-8
4,1693677684036523100,1.030703783,-0.85592711,10.26274586,-0.061819296,-0.001598775,-0.007993874,-28,49,90,11,-8
0,1693677684093556900,1.018732786,-0.85473001,10.24838066,-0.061819296,-0.001465544,-0.008526799,-26,44,90,8,-9
1,1693677684094556900,1.016338587,-0.85473001,10.24718285,-0.061952524,-0.001332312,-0.008393568,-28,45,75,13,-5
2,1693677684095556900,1.018732786,-0.852335811,10.24718285,-0.061819296,-0.001332312,-0.008393568,-24,38,85,8,-7
3,1693677684096556900,1.019929886,-0.848744512,10.24598598,-0.062085759,-0.001465544,-0.008260337,-15,51,90,14,-4
4,1693677684097556900,1.022324085,-0.848744512,10.24598598,-0.061952524,-0.001199081,-0.008260337,-23,54,85,10,-5
0,1693677684151994700,1.030703783,-0.847547412,10.25077438,-0.062218986,-0.001199081,-0.008127105,-26,39,83,8,-8
1,1693677684152994700,1.034295082,-0.847547412,10.24957752,-0.062218986,-0.001199081,-0.008127105,-24,48,88,9,-5
2,1693677684153994700,1.036689281,-0.847547412,10.24957752,-0.062218986,-0.001199081,-0.008260337,-25,46,90,6,-5
3,1693677684154994700,1.035492182,-0.846350312,10.24838066,-0.061952524,-0.001199081,-0.007993874,-16,50,87,13,-6
4,1693677684155994700,1.034295082,-0.849941611,10.24718285,-0.061952524,-0.00106585,-0.007860643,-23,42,90,7,-7
0,1693677684235411000,1.030703783,-0.845153213,10.25675964,-0.061686065,-0.001199081,-0.008260337,-23,42,87,9,-7
1,1693677684236411000,1.028309584,-0.847547412,10.25556278,-0.061686065,-0.001199081,-0.008393568,-22,46,88,12,-8
2,1693677684237411000,1.030703783,-0.847547412,10.25077438,-0.061819296,-0.001199081,-0.008393568,-16,45,87,10,-4
3,1693677684238411000,1.029506683,-0.847547412,10.25556278,-0.061819296,-0.001199081,-0.008393568,-24,51,88,12,-2
4,1693677684239411000,1.029506683,-0.851138711,10.25795746,-0.061819296,-0.00106585,-0.008260337,-33,41,87,12,-6
0,1693677684294811600,1.030703783,-0.847547412,10.26154804,-0.061686065,-0.00106585,-0.007993874,-22,41,87,12,-9
1,1693677684295811600,1.027112484,-0.847547412,10.26992798,-0.061552834,-0.001199081,-0.008260337,-27,45,85,11,-6
2,1693677684296811600,1.023521185,-0.846350312,10.26753426,-0.061819296,-0.001199081,-0.008260337,-15,32,90,12,-13
3,1693677684297811600,1.023521185,-0.846350312,10.26753426,-0.061686065,-0.001199081,-0.008260337,-21,45,89,11,-9
4,1693677684298811600,1.027112484,-0.848744512,10.26873112,-0.061686065,-0.001332312,-0.008260337,-28,35,89,10,-8
0,1693677684379818100,1.029506683,-0.849941611,10.24718285,-0.062218986,-0.001199081,-0.008260337,-27,45,86,13,-8
1,1693677684380818100,1.028309584,-0.849941611,10.24957752,-0.061952524,-0.001332312,-0.008127105,-22,46,89,7,-4
2,1693677684381818100,1.025915384,-0.851138711,10.25077438,-0.061819296,-0.001465544,-0.007993874,-23,43,90,10,-4
3,1693677684382818100,1.028309584,-0.847547412,10.24957752,-0.061952524,-0.001332312,-0.008260337,-31,42,86,13,-9
4,1693677684383818100,1.028309584,-0.848744512,10.25436592,-0.061819296,-0.001332312,-0.008260337,-25,32,83,6,-9
0,1693677684436563800,1.034295082,-0.843956113,10.25077438,-0.061952524,-0.000932619,-0.008260337,-26,45,86,11,-9
1,1693677684437563800,1.028309584,-0.842759013,10.25197124,-0.061952524,-0.00106585,-0.008260337,-30,47,88,7,-7
2,1693677684438563800,1.027112484,-0.847547412,10.25436592,-0.062085759,-0.00106585,-0.008260337,-23,50,85,12,-11
3,1693677684439563800,1.028309584,-0.851138711,10.25197124,-0.061952524,-0.001199081,-0.008260337,-23,42,84,6,-12
4,1693677684440563800,1.024718285,-0.851138711,10.24957752,-0.062085759,-0.001332312,-0.008260337,-21,45,91,9,-11
0,1693677684499934900,1.022324085,-0.85353291,10.24119759,-0.061952524,-0.001465544,-0.008526799,-23,38,99,13,-3
1,1693677684500934900,1.023521185,-0.85353291,10.24598598,-0.062085759,-0.001465544,-0.008526799,-20,47,90,8,-13
2,1693677684501934900,1.022324085,-0.85353291,10.24478912,-0.062218986,-0.001465544,-0.008393568,-23,48,88,7,-8
3,1693677684502934900,1.021126986,-0.85353291,10.24598598,-0.062085759,-0.001465544,-0.008260337,-18,44,87,12,-11
4,1693677684503934900,1.019929886,-0.85353291,10.24359226,-0.062085759,-0.001465544,-0.008127105,-26,48,88,12,-9
0,1693677684562614900,1.021126986,-0.85353291,10.25556278,-0.061952524,-0.001332312,-0.007993874,-24,51,90,19,-5
1,1693677684563614900,1.019929886,-0.85353291,10.25915432,-0.061952524,-0.001465544,-0.007993874,-30,43,85,9,-7
2,1693677684564614900,1.017535686,-0.851138711,10.25915432,-0.061952524,-0.001199081,-0.007993874,-27,41,82,10,-11
3,1693677684565614900,1.018732786,-0.846350312,10.26035118,-0.062218986,-0.001199081,-0.007993874,-21,46,85,6,-13
4,1693677684566614900,1.017535686,-0.843956113,10.26154804,-0.062085759,-0.00106585,-0.007860643,-23,46,87,13,-7
0,1693677684660557400,1.030703783,-0.848744512,10.25915432,-0.062085759,-0.000666156,-0.008127105,-21,44,86,10,-8
1,1693677684661557400,1.034295082,-0.849941611,10.26154804,-0.061952524,-0.000799387,-0.008260337,-33,45,89,12,-8
2,1693677684662557400,1.031900883,-0.851138711,10.25915432,-0.061952524,-0.000799387,-0.008127105,-29,43,85,13,-5
3,1693677684663557400,1.028309584,-0.851138711,10.26513958,-0.061819296,-0.000932619,-0.008393568,-22,47,88,12,-7
4,1693677684664557400,1.027112484,-0.849941611,10.26753426,-0.061952524,-0.000932619,-0.008393568,-24,43,90,8,-6
0,1693677684741229500,1.021126986,-0.847547412,10.25675964,-0.062218986,-0.000799387,-0.007860643,-28,42,90,6,-9
1,1693677684742229500,1.021126986,-0.846350312,10.25197124,-0.062085759,-0.00106585,-0.007993874,-27,39,89,7,-13
2,1693677684743229500,1.021126986,-0.845153213,10.25197124,-0.062085759,-0.00106585,-0.008127105,-24,41,89,11,-10
3,1693677684744229500,1.023521185,-0.846350312,10.24838066,-0.062218986,-0.001199081,-0.007993874,-20,44,90,11,-7
4,1693677684745229500,1.025915384,-0.845153213,10.24478912,-0.062218986,-0.001199081,-0.008260337,-28,50,86,13,-4
0,1693677684776142800,1.031900883,-0.849941611,10.24000072,-0.062085759,-0.001465544,-0.008127105,-27,35,89,6,-11
1,1693677684777142800,1.033097982,-0.848744512,10.24359226,-0.062085759,-0.001465544,-0.008127105,-20,42,90,11,-11
2,1693677684778142800,1.029506683,-0.845153213,10.24239445,-0.062085759,-0.001465544,-0.008127105,-22,49,87,13,-3
3,1693677684779142800,1.028309584,-0.846350312,10.24598598,-0.062218986,-0.001465544,-0.007993874,-20,43,90,13,-4
4,1693677684780142800,1.030703783,-0.846350312,10.25197124,-0.062218986,-0.001332312,-0.008127105,-22,50,90,12,-9
0,1693677684845523800,1.021126986,-0.848744512,10.24718285,-0.062085759,-0.001732006,-0.008393568,-24,43,81,4,-8
1,1693677684846523800,1.018732786,-0.851138711,10.24239445,-0.062085759,-0.001732006,-0.008393568,-20,43,92,13,-5
2,1693677684847523800,1.019929886,-0.85473001,10.23880386,-0.062085759,-0.001598775,-0.008393568,-24,49,91,8,-9
3,1693677684848523800,1.018732786,-0.85353291,10.24000072,-0.062085759,-0.001598775,-0.008260337,-26,50,84,11,-7
4,1693677684849523800,1.016338587,-0.852335811,10.24239445,-0.062085759,-0.001332312,-0.008260337,-22,42,89,10,-7
0,1693677684924560300,1.022324085,-0.851138711,10.24957752,-0.061552834,-0.000932619,-0.007860643,-26,45,88,-2,-5
1,1693677684925560300,1.023521185,-0.849941611,10.24957752,-0.061819296,-0.00106585,-0.007993874,-20,45,88,11,-5
2,1693677684926560300,1.022324085,-0.849941611,10.24838066,-0.061686065,-0.00106585,-0.007860643,-27,57,89,15,-5
3,1693677684927560300,1.022324085,-0.85473001,10.24239445,-0.061686065,-0.001332312,-0.007993874,-26,37,89,7,-9
4,1693677684928560300,1.021126986,-0.85592711,10.24359226,-0.061552834,-0.001332312,-0.007993874,-22,42,89,10,-7
0,1693677684993567500,1.017535686,-0.85592711,10.25675964,-0.061819296,-0.001332312,-0.008260337,-26,39,88,13,-9
1,1693677684994567500,1.017535686,-0.858321309,10.25675964,-0.061819296,-0.001199081,-0.008260337,-21,51,90,11,-7
2,1693677684995567500,1.018732786,-0.858321309,10.25556278,-0.061952524,-0.00106585,-0.008260337,-21,42,86,12,-7
3,1693677684996567500,1.017535686,-0.859518409,10.25795746,-0.061952524,-0.001199081,-0.008393568,-26,44,85,6,-9
4,1693677684997567500,1.017535686,-0.860715508,10.26394272,-0.062085759,-0.001199081,-0.008393568,-23,51,79,2,-11
0,1693677685058796700,1.030703783,-0.860715508,10.26633644,-0.061952524,-0.001465544,-0.008393568,-24,44,89,12,-5
1,1693677685059796700,1.028309584,-0.860715508,10.26154804,-0.061952524,-0.001332312,-0.008393568,-27,37,90,11,-6
2,1693677685060796700,1.031900883,-0.858321309,10.26274586,-0.061819296,-0.001465544,-0.008260337,-24,43,90,13,-4
3,1693677685061796700,1.033097982,-0.85592711,10.26274586,-0.061952524,-0.001465544,-0.008127105,-16,41,90,9,-7
4,1693677685062796700,1.034295082,-0.85592711,10.26753426,-0.062218986,-0.001598775,-0.007993874,-23,42,84,13,-9
0,1693677685126777500,1.016338587,-0.849941611,10.26992798,-0.061952524,-0.001732006,-0.008127105,-22,45,85,11,-7
1,1693677685127777500,1.016338587,-0.851138711,10.26873112,-0.061819296,-0.001865237,-0.008127105,-24,45,91,13,-8
2,1693677685128777500,1.017535686,-0.85473001,10.26633644,-0.061819296,-0.001865237,-0.008127105,-27,38,88,6,-9
3,1693677685129777500,1.017535686,-0.857124209,10.26633644,-0.061819296,-0.001998469,-0.008127105,-28,39,79,-2,-9
4,1693677685130777500,1.015141487,-0.858321309,10.26035118,-0.061952524,-0.001865237,-0.008260337,-24,43,90,6,-4
0,1693677685194426200,1.025915384,-0.863109708,10.25436592,-0.062352221,-0.001332312,-0.007860643,-33,41,89,12,-5
1,1693677685195426200,1.027112484,-0.861912608,10.25556278,-0.062352221,-0.001465544,-0.007860643,-22,49,87,7,-7
2,1693677685196426200,1.028309584,-0.863109708,10.25556278,-0.062218986,-0.001332312,-0.007860643,-23,48,85,10,-9
3,1693677685197426200,1.027112484,-0.864306808,10.25675964,-0.062085759,-0.001465544,-0.007993874,-24,41,87,7,-19
4,1693677685198426200,1.029506683,-0.863109708,10.25197124,-0.061952524,-0.001465544,-0.007993874,-24,43,90,13,-7
0,1693677685303363700,1.030703783,-0.85473001,10.24838066,-0.062085759,-0.00106585,-0.008526799,-28,49,90,8,-6
1,1693677685304363700,1.031900883,-0.857124209,10.25197124,-0.062085759,-0.000932619,-0.008393568,-24,37,89,13,-8
2,1693677685305363700,1.033097982,-0.859518409,10.25316906,-0.062085759,-0.000932619,-0.008660031,-18,43,88,7,-10
3,1693677685306363700,1.030703783,-0.863109708,10.25436592,-0.061819296,-0.00106585,-0.008660031,-22,47,80,11,-11
4,1693677685307363700,1.028309584,-0.863109708,10.25675964,-0.061952524,-0.00106585,-0.008660031,-20,43,91,8,-9
0,1693677685349337300,1.019929886,-0.85592711,10.25556278,-0.061686065,-0.001465544,-0.008260337,-22,49,84,13,-7
1,1693677685350337300,1.021126986,-0.85592711,10.25915432,-0.061819296,-0.001465544,-0.008260337,-24,44,85,7,-10
2,1693677685351337300,1.023521185,-0.85473001,10.25316906,-0.061819296,-0.001598775,-0.008260337,-28,41,85,11,-6
3,1693677685352337300,1.028309584,-0.85353291,10.25316906,-0.061552834,-0.001598775,-0.008260337,-20,49,91,8,-10
4,1693677685353337300,1.028309584,-0.852335811,10.25556278,-0.061419602,-0.001598775,-0.008127105,-17,43,87,7,-9
0,1693677685394310400,1.023521185,-0.848744512,10.23760605,-0.061952524,-0.001465544,-0.008526799,-19,45,84,11,-7
1,1693677685395310400,1.024718285,-0.848744512,10.23760605,-0.061952524,-0.001465544,-0.008393568,-27,36,88,10,-12
2,1693677685396310400,1.022324085,-0.846350312,10.23521233,-0.061952524,-0.001332312,-0.008393568,-27,43,87,9,-6
3,1693677685397310400,1.021126986,-0.846350312,10.24119759,-0.061952524,-0.001199081,-0.008526799,-21,46,84,11,-4
4,1693677685398310400,1.024718285,-0.849941611,10.24359226,-0.061819296,-0.001199081,-0.008526799,-22,46,85,13,1
0,1693677685496406200,1.027112484,-0.849941611,10.25675964,-0.061686065,-0.001732006,-0.008526799,-28,38,80,7,1
